Equipo,Descripcion equipo,Categoria equipo,Descripcion categoria,Restriccion,Desc. Restriccion,Fecha:,00:30,01:00,01:30,02:00,02:30,03:00,03:30,04:00,04:30,05:00,05:30,06:00,06:30,07:00,07:30,08:00,08:30,09:00,09:30,10:00,10:30,11:00,11:30,12:00,12:30,13:00,13:30,14:00,14:30,15:00,15:30,16:00,16:30,17:00,17:30,18:00,18:30,19:00,19:30,20:00,20:30,21:00,21:30,22:00,22:30,23:00,23:30,24:00
264,L-1156,8,LINEA DE TRANSMISION,61,Flujo por las Líneas Sentido 2,2024-12-06,-17.09581889,-16.578877,-16.07685687,-15.56979498,-15.38592436,-15.04877628,-14.98084007,-14.70316111,-14.78977479,-15.07297879,-15.57191824,-16.06666413,-16.77171468,-17.69523748,-20.55957835,-22.32963716,-23.80725801,-24.73345674,-25.66962888,-26.32165691,-27.15640391,-28.07858925,-28.64834141,-27.63450382,-25.24194495,-25.0083313,-26.7234745,-27.4501549,-28.21867875,-28.23485957,-28.42179477,-28.11478218,-27.68133728,-26.89119259,-25.96796712,-25.02364987,-27.57106652,-27.78011486,-27.41439291,-26.99293318,-26.4004002,-25.78325901,-24.52539691,-23.00288732,-21.18027644,-19.98529387,-18.36314271,-17.44288602
265,L-2116,8,LINEA DE TRANSMISION,61,Flujo por las Líneas Sentido 2,2024-12-06,65.65840759,64.88841071,64.56367825,64.95308306,66.10404856,65.68840753,65.51876742,65.16174141,64.54633011,63.52947559,63.69755501,64.64811492,65.91225138,68.00265204,68.10677915,45.85850441,55.34381061,54.89345907,49.88459431,45.48933885,43.77611595,44.50728719,42.77752321,45.32427591,46.6242755,57.30964203,60.5932955,42.59387546,49.95203371,47.36775668,46.14832499,44.94349759,61.70270416,62.29672607,65.74144246,63.27339035,58.31054197,54.89638789,52.72967178,53.37193945,52.98273667,54.48462109,56.27233154,57.81885806,58.53216821,58.73391437,57.52513796,58.969053
266,L-2040,8,LINEA DE TRANSMISION,61,Flujo por las Líneas Sentido 2,2024-12-06,-27.91003732,-28.03659275,-28.63634833,-28.87400285,-28.3533444,-28.78456953,-29.03845521,-29.45824836,-28.75306631,-28.5780299,-29.59266711,-27.3105005,-24.97746113,-22.30424356,-17.95004894,-16.73345436,-14.64907912,-13.07926008,-10.77270568,-9.66552043,-10.7819275,-9.48698185,-9.56323175,-10.29956864,-12.42767049,-13.39446533,-13.48874808,-15.99730775,-10.4857568,-10.55623337,-14.16744719,-14.97431832,-15.06080284,-15.45633653,-16.99444756,-12.37053256,-8.62708789,-8.40617225,-9.4196717,-8.91006962,-10.4957301,-12.56704823,-15.12586527,-18.27696362,-20.32381728,-21.83077715,-22.58088861,-24.6144403
267,L-1046,8,LINEA DE TRANSMISION,61,Flujo por las Líneas Sentido 2,2024-12-06,-8.70739258,-8.68576851,-8.77436664,-8.77095423,-8.56606652,-8.73661426,-8.79232168,-8.92430205,-8.8027814,-8.65274229,-8.59631872,-8.34708329,-8.09724241,-7.44763155,-6.44190018,-6.03915238,-5.47926156,-4.98211241,-4.49644047,-4.24540153,-4.5561995,-4.18425286,-4.22553157,-4.52161866,-5.05209731,-5.23546389,-5.14594375,-5.73498172,-4.34989527,-4.40805402,-5.32312003,-5.56269353,-5.72186416,-5.80672739,-6.27593684,-5.87251727,-6.07675077,-6.16108497,-6.47422711,-6.2092782,-6.50538266,-6.73606948,-6.97859418,-7.40649925,-7.73846483,-7.85675904,-7.78796707,-7.99635986
268,L-2039,8,LINEA DE TRANSMISION,61,Flujo por las Líneas Sentido 2,2024-12-06,-24.50090408,-24.91985178,-25.94516998,-26.44389054,-25.91702912,-26.45307753,-26.69044144,-27.16174798,-25.92340023,-25.60689875,-27.31039615,-23.87599662,-20.09010729,-16.53478031,-10.90059585,-9.44606952,-6.19743051,-3.94247989,-0.79943313,0.76994314,-0.52535405,1.07973166,1.14426666,0.15262841,-3.01341636,-4.69353668,-4.62331478,-7.3977544,-0.24090423,-0.04845438,-4.53203481,-5.39266823,-5.59614351,-5.95712505,-7.60431276,0.46170411,7.95184518,8.76106475,7.28487086,7.87032269,5.49505556,2.02581456,-2.49320805,-7.87764938,-11.52610785,-14.38353621,-16.36322049,-19.7405597
269,L-1015,8,LINEA DE TRANSMISION,61,Flujo por las Líneas Sentido 2,2024-12-06,-14.69,-14.139,-13.684,-13.364,-13.155,-13.089,-13.037,-12.87,-12.976,-12.862,-11.3,-12.152,-13.557,-14.398,-16.303,-17.325,-18.67,-19.931,-21.518,-22.468,-21.659,-23.146,-23.208,-23.125,-22.227,-20.85,-19.961,-20.302,-21.32,-21.644,-22.561,-22.586,-22.226,-21.896,-21.363,-25.127,-26.13,-25.227,-17.809,-17.349,-16.985,-16.644,-15.756,-14.967,-14.014,-13.423,-12.749,-12.169
270,L-1148,8,LINEA DE TRANSMISION,61,Flujo por las Líneas Sentido 2,2024-12-06,8.90052943,-5.26735993,-5.00437785,-11.26613684,-13.39970471,-18.25446634,-14.91361383,-11.57449184,-10.32991845,-8.64263356,-7.834722,-20.14717128,-23.12785576,-27.90225818,-56.95660852,-55.84289604,-58.65329053,-59.2444763,-62.802193,-62.46431315,-64.58739219,-65.02604801,-65.48777686,-65.38623042,-63.93949307,-63.04470276,-61.68166308,-64.04780501,-65.36523469,-64.4928275,-15.60174587,-5.68442858,-26.03316443,-18.79055646,-9.62522141,-30.23946498,-1.62187439,-3.38479912,-3.21032267,-3.47083219,-1.85007269,0.58547099,-2.92925292,0.03500144,-19.16424708,-16.69374851,-32.74971957,-34.33091682
271,L-1708,8,LINEA DE TRANSMISION,61,Flujo por las Líneas Sentido 2,2024-12-06,-11.75327748,-10.40965007,-11.76561675,-11.77072135,-12.82726437,-12.74090453,-11.21617697,-11.49282075,-11.26568171,-10.72652822,-11.65456609,-12.55795238,-14.18849375,-15.93868233,-18.56008232,-27.24057976,-23.15762956,-20.57625131,-20.74969425,-21.74075821,-21.78675607,-21.39763793,-21.54983458,-21.53371747,-21.32830966,-21.74327271,-24.78357826,-21.53507848,-22.12078229,-20.90036604,-20.62396813,-19.91155775,-5.49433564,-5.3419128,-4.91311875,-6.43729409,-9.40143741,-10.36769007,-9.94645108,-10.11747005,-9.84663666,-10.76374841,-9.56185337,-8.79353904,-6.13867447,-5.08249727,-11.84531852,-11.26619266
272,L-1709,8,LINEA DE TRANSMISION,61,Flujo por las Líneas Sentido 2,2024-12-06,-7.06282236,-5.80034312,-7.1891452,-7.1922494,-8.51560275,-8.42825641,-6.80575438,-6.87538946,-6.66527638,-6.12118637,-7.09010744,-7.88538507,-9.85460769,-11.79241352,-14.33920623,-23.0097485,-18.97134546,-16.32781874,-16.3592523,-17.14207694,-17.28602958,-16.82405524,-17.08217202,-17.11004621,-16.99767339,-17.40650808,-20.20785207,-16.92546456,-17.56396741,-16.32093551,-16.00363121,-15.80227926,-1.13832381,-0.7179081,-0.3231178,-1.91926048,-5.03220637,-6.02535884,-5.63316156,-5.76016733,-5.39137147,-6.01941783,-4.87163684,-4.22037653,-1.51365357,-0.35649611,-7.09685899,-6.56379958
273,L-2271,8,LINEA DE TRANSMISION,61,Flujo por las Líneas Sentido 2,2024-12-06,-16.981,-17.979,-18.362,-17.739,-18.696,-17.583,-17.616,-18.568,-17.533,-16.46,-16.49,-15.104,-12.771,-14.166,-13.801,-13.379,-14.661,-15.578,-16.864,-16.704,-17.438,-16.983,-17.521,-17.345,-16.615,-15.475,-17.919,-18.302,-17.938,-17.806,-15.757,-15.909,-15.604,-16.359,-16.529,-15.044,-13.659,-12.925,-12.447,-13.672,-14.03,-17.134,-17.464,-18.109,-17.824,-17.891,-19.54,-17.997
274,L-1016,8,LINEA DE TRANSMISION,61,Flujo por las Líneas Sentido 2,2024-12-06,-27.85916198,-27.70301334,-28.13720064,-28.1357846,-28.42529728,-27.74210452,-27.26485095,-27.50157042,-27.87083338,-28.62825624,-29.19836204,-29.5323294,-30.08799512,-30.46335807,-30.41470336,-30.30022197,-31.20660208,-30.212405,-31.39069577,-31.16416539,-30.19791288,-29.8796355,-30.51914355,-30.49326314,-30.60773951,-30.68114821,-30.58298492,-30.50696902,-30.5499943,-31.68535505,-30.53065302,-30.66762505,-29.118728,-28.46599,-27.51780977,-25.27480345,-28.4649762,-29.15456704,-29.55869946,-29.06940264,-28.78707243,-28.31719573,-28.13264693,-26.9614377,-25.79191331,-25.01366838,-28.14311368,-28.24348524
275,L-1019,8,LINEA DE TRANSMISION,61,Flujo por las Líneas Sentido 2,2024-12-06,-26.98065802,-26.47005474,-26.94706481,-26.8605942,-27.22510075,-26.70955812,-26.26113054,-26.44883991,-26.79832193,-27.32396377,-28.05088817,-28.40281678,-28.95108924,-29.08388513,-29.13067653,-28.57966069,-29.13354131,-28.07960349,-28.85590861,-29.05305688,-27.83489263,-27.7515568,-28.04869469,-28.31773161,-28.67012528,-28.88600768,-28.09599623,-27.76770806,-28.2225567,-28.78045214,-28.04425479,-28.27557849,-26.82888353,-25.99608331,-25.23581435,-23.79614083,-25.67147629,-26.0481103,-26.70816815,-26.42591836,-25.87840576,-25.70336307,-26.00959747,-24.75235005,-23.65461389,-23.26904128,-26.51863211,-26.70498844
276,L-1381,8,LINEA DE TRANSMISION,61,Flujo por las Líneas Sentido 2,2024-12-06,-48.11767541,-47.87455761,-48.81049235,-47.58036561,-47.06353646,-47.82959839,-45.09830472,-46.31608808,-48.50152251,-48.65185534,-48.03774252,-48.47936439,-47.75499621,-47.09592884,-45.07729735,-41.60937519,-66.23056774,-68.94061654,-66.73939372,-66.15327744,-68.17842773,-66.71774165,-65.86857379,-67.18723806,-67.93759887,-67.28558828,-62.72899573,-67.01699838,-66.65250226,-69.35227253,-72.88630773,-72.09213358,-71.56769946,-72.59860617,-73.82180721,-75.19379777,-48.03988009,-48.42622093,-47.18939416,-44.1987053,-45.70634401,-49.71966108,-49.92814546,-48.74064484,-49.09378896,-50.064422,-48.52888674,-50.0369642
277,L-1382,8,LINEA DE TRANSMISION,61,Flujo por las Líneas Sentido 2,2024-12-06,-45.93400171,-45.70188792,-46.59546196,-45.42101206,-44.92757742,-45.65896368,-43.05131511,-44.21396502,-46.3004757,-46.4440046,-45.85768671,-46.27932045,-45.58773823,-44.95850351,-43.03125889,-39.72038335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-45.85972754,-46.22858225,-45.04773799,-42.19244859,-43.63182533,-47.46348565,-47.66253552,-46.52877562,-46.86593734,-47.79264527,-46.32660144,-47.76642999
278,L-1386/2,8,LINEA DE TRANSMISION,61,Flujo por las Líneas Sentido 2,2024-12-06,-0.13778611,0.08630757,-0.65202438,3.7094626,4.34189718,0.15444139,2.32319721,1.213555,-0.11944415,-0.36153106,-0.11302941,-1.12333235,-1.65532064,0.07941727,3.00689248,0.58824055,-16.13462271,-18.99029732,-17.44243862,-16.5098231,-17.71020756,-16.73498673,-15.75658756,-17.10365262,-18.26349076,-17.44301974,-11.80600261,-16.41606293,-16.95278189,-19.39434363,-20.3261062,-18.25686669,-18.04676895,-17.62204472,-17.40204234,-17.92766567,0.92080837,3.12040169,5.46838979,4.71462475,3.15235507,0.11255785,-0.02214825,-0.85706735,0.11088947,-0.024519,1.18016222,0.41811641
279,L-1386/1,8,LINEA DE TRANSMISION,61,Flujo por las Líneas Sentido 2,2024-12-06,10.02867712,10.21044553,9.32895431,7.34737767,7.81511388,10.46956208,12.44561984,11.3150531,10.5529982,9.73285994,10.02742923,9.04368484,8.43173445,5.22443234,3.00855624,6.80975854,-7.06443226,-9.58138346,-8.34660628,-7.40572256,-8.60357227,-7.63225835,-6.65742621,-8.03476194,-9.05040113,-9.20441172,-9.02300427,-9.33700162,-9.10849774,-10.31772747,-10.77969227,-8.71786642,-8.86230054,-7.95339383,-7.31319279,-7.88920223,10.11960763,8.21780319,6.49213215,10.83015389,12.53116934,10.33014673,10.12768098,9.18442046,10.12972631,10.06206727,11.27348817,10.5103942
280,L-1394,8,LINEA DE TRANSMISION,61,Flujo por las Líneas Sentido 2,2024-12-06,39.41140277,39.38587979,39.38291615,37.78432866,37.80054062,39.52813968,39.15823412,39.14715291,40.01316708,39.57650732,39.91382037,40.86251056,42.2306372,40.90301038,41.53752109,43.59062966,50.14375062,49.92474811,49.5058503,49.5071155,48.54687149,50.1840586,47.83787929,49.26578104,49.42842007,49.26203362,46.93671608,48.5151977,49.17060704,48.48965467,51.49334286,45.85372976,43.84179182,47.15540647,45.42681515,44.65361619,39.54074193,38.85429881,37.17641053,37.78972147,39.73058273,40.74012664,40.73913084,39.21823468,40.1796033,40.79117382,40.64517399,41.11050257
281,L-1388,8,LINEA DE TRANSMISION,61,Flujo por las Líneas Sentido 2,2024-12-06,46.47495414,46.51491879,46.58150867,44.76153202,44.70495951,46.74299969,46.09124906,46.16482874,47.17469735,46.6065137,46.73175572,46.29086046,44.91635395,42.3851126,40.06466541,40.14153239,47.11325391,47.21747204,46.51315318,46.83542179,47.46037265,46.70800581,46.91754667,46.72143111,46.67543804,46.24039857,43.44748994,46.20555214,45.47465769,46.475054,47.89607634,49.1581795,48.01140583,49.01712344,50.63779023,51.56258264,45.25490129,44.29724988,42.24190405,42.93735501,45.38266864,46.94853928,47.23791315,45.75732235,47.13740728,48.0220673,47.93928432,48.46081166
282,L-1026,8,LINEA DE TRANSMISION,61,Flujo por las Líneas Sentido 2,2024-12-06,7.74710383,7.81266182,7.88289397,7.61989966,7.54672817,7.90296071,7.60887064,7.69416484,7.86122561,7.72837132,8.05902963,8.04900225,7.60016111,7.30845297,7.39546186,7.72290335,8.66822285,8.84301501,8.67552471,8.69926844,8.84310065,8.35390127,8.41677744,8.34363778,8.5606325,8.56805436,8.08709735,8.68040139,8.10889197,8.32293849,7.74379592,8.02086041,7.28662091,6.97675924,7.35064149,7.77245069,6.38683614,6.09586744,5.67398555,5.77165013,6.32888422,6.91645408,7.2098315,7.21225148,7.65950646,7.95109871,8.01127354,8.08000791
283,L-1395,8,LINEA DE TRANSMISION,61,Flujo por las Líneas Sentido 2,2024-12-06,-21.85396348,-22.25683165,-21.99605706,-22.74618076,-22.89085832,-22.391731,-23.45175287,-22.42187912,-21.62444709,-21.76193162,-21.88065411,-20.94409838,-20.65217741,-19.51478564,-20.94936783,-20.73341286,-18.21645035,-17.19775338,-17.20699164,-17.42449157,-16.12522812,-17.54502708,-17.09921441,-17.61084578,-17.1029558,-17.05510873,-18.59462234,-17.62643131,-16.68370963,-16.07830976,-17.66500492,-15.62421562,-14.12863993,-16.64861457,-16.88930351,-16.73105801,-20.86707657,-22.0340556,-22.04934212,-22.31695926,-23.94356241,-22.93467038,-22.98328917,-20.99418342,-23.09865586,-22.48953469,-23.20393484,-22.89097718
284,L-1393,8,LINEA DE TRANSMISION,61,Flujo por las Líneas Sentido 2,2024-12-06,27.83808083,27.67162764,27.94468668,26.71341852,26.56900215,27.7943506,27.1630856,27.43391316,28.15280197,28.07801653,28.51631995,29.3439306,29.32540675,29.01002033,27.64148068,27.83810043,30.48966144,31.1193096,30.80016103,31.24143904,32.07475168,31.07115408,31.60649712,31.16086441,31.05709778,30.66090647,28.60768663,30.6353036,29.98758819,30.10803797,28.94946464,30.89330282,32.14075829,30.43185234,30.04089098,29.91501083,27.64572282,27.14184524,25.89254411,25.78101215,27.43465326,28.76094724,28.85371914,27.73322552,28.40507676,29.20571986,28.73166135,29.26131496
285,L-1385/1,8,LINEA DE TRANSMISION,61,Flujo por las Líneas Sentido 2,2024-12-06,12.75358999,12.724795,12.99812152,12.16183909,11.91113917,12.75131691,12.22654124,12.65972886,12.56090662,12.85911823,13.15014491,13.81677412,13.40279132,13.459382,12.44755577,12.5706166,14.56804628,14.88965612,14.93747782,15.13033927,15.80914049,15.10194865,15.51800784,14.91717054,15.21324993,14.96643088,13.68658389,14.59956496,14.27318789,14.36560945,13.54438775,14.67879615,15.42590885,14.53855158,14.48618292,14.33714563,12.75426129,12.15575447,11.68114813,11.54540484,12.55757244,13.45027833,13.63081619,12.97819856,13.40827764,13.8772978,13.1273755,13.75172315
286,L-1390,8,LINEA DE TRANSMISION,61,Flujo por las Líneas Sentido 2,2024-12-06,0,0,0,0,0,0,0,0,0,0.261,2.804,8.055,13.249,19.759,25.456,30.338,28.938,32.015,32.934,33.858,33.692,33.642,33.356,33.078,32.922,32.947,32.042,32.992,31.707,27.511,15.495,16.539,21.53,12.031,2.922,0.097,0,0,0,0,0,0,0,0,0,0,0,0
287,L-1391,8,LINEA DE TRANSMISION,61,Flujo por las Líneas Sentido 2,2024-12-06,-24.95617608,-25.48036295,-25.3004994,-24.94197155,-25.31840685,-25.53672183,-25.18175235,-25.32449832,-25.59327888,-25.2541795,-25.37620071,-25.27116314,-24.69311523,-25.23722818,-25.77773657,-24.76666999,-23.64698179,-24.9216317,-24.69165205,-24.63797905,-24.38429626,-24.94016686,-25.09229153,-24.98129327,-25.18885849,-24.8803112,-25.07525837,-25.35599151,-25.01495962,-24.7463496,-23.28109836,-23.57514581,-23.65895805,-22.97401971,-22.30204151,-22.03414058,-23.09939209,-22.84143107,-22.69778989,-22.68328962,-22.84380244,-22.86635685,-23.07195167,-22.91504162,-24.05823084,-23.02733416,-23.5028813,-23.76102809
288,L-1387,8,LINEA DE TRANSMISION,61,Flujo por las Líneas Sentido 2,2024-12-06,-10.868,-10.822,-10.784,-10.752,-10.931,-10.931,-10.932,-10.784,-10.783,-10.782,-10.699,-10.873,-10.789,-10.71,-10.786,-10.785,-10.783,-10.782,-10.809,-10.822,-10.82,-10.779,-10.97,-10.929,-10.929,-10.93,-10.93,-10.958,-10.97,-10.929,-10.97,-10.97,-10.86,-10.807,-10.946,-10.889,-11.077,-11.044,-11.029,-10.877,-11.073,-11.075,-11.003,-10.888,-10.86,-10.934,-10.936,-10.938
289,L-1385/2,8,LINEA DE TRANSMISION,61,Flujo por las Líneas Sentido 2,2024-12-06,21.42898196,21.26030408,21.34456938,20.6274151,20.67320988,21.38016241,21.09421071,21.03979879,21.95830304,21.61763353,21.87862823,22.27179521,22.60269364,22.18843428,21.46131029,21.58476058,22.96223006,23.41938053,23.00821402,23.35629261,23.74588843,23.1827921,23.45010855,23.44419884,23.07175123,22.82193602,21.52808904,23.10446096,22.63041797,22.69156382,22.04579059,23.33650812,24.14869667,22.92023177,22.51100409,22.49174021,21.205158,21.1298171,20.08393649,20.07004729,21.12761069,21.90708743,21.86109906,21.11610976,21.52980207,22.0598629,22.14795867,22.23127285
53,TR3-SAN ROMAN,10,TRAFO 3D,61,Flujo por las Líneas Sentido 2,2024-12-06,-4.46002628,-4.16379836,-3.74513587,-3.50452377,-3.55126892,-3.38937325,-3.43504348,-3.37363692,-3.9239269,-4.19234756,-3.72951633,-4.6611455,-5.94261277,-6.81415535,-7.98275976,-8.28403798,-9.59282136,-10.41856959,-11.1756334,-11.63024839,-11.46436842,-11.79350465,-11.94873521,-11.58022811,-10.4745313,-9.73400527,-10.05577225,-9.95508472,-11.56075735,-11.84622551,-11.03941194,-10.99563221,-10.72071397,-10.80636935,-10.70153316,-13.80329435,-16.93902116,-17.49831006,-16.95273719,-17.14421402,-16.40483655,-15.14700794,-13.34709773,-11.2145785,-9.58669564,-8.30338752,-7.10989539,-5.91059261
290,L-1398,8,LINEA DE TRANSMISION,61,Flujo por las Líneas Sentido 2,2024-12-06,-3.58375134,-3.32282713,-3.45460081,-3.04064624,-2.99176944,-3.23987476,-2.71489043,-3.2033016,-3.59808189,-3.52867606,-3.53344656,-4.04107527,-4.07460924,-4.53353632,-3.92292634,-4.02938699,-5.27367707,-5.77754328,-5.80879698,-5.71825322,-6.3606128,-5.654781,-5.87459284,-5.56715886,-5.82022197,-5.84456382,-5.08184221,-5.59835459,-6.08123027,-6.32703583,-5.5940566,-6.6065574,-7.20414899,-6.08318564,-5.94716349,-5.9521043,-4.1466101,-3.52472896,-3.49799619,-3.36591896,-2.61622431,-3.11832825,-3.00030875,-3.83706754,-2.75651618,-3.15554486,-2.80378746,-2.96143615
291,L-1389,8,LINEA DE TRANSMISION,61,Flujo por las Líneas Sentido 2,2024-12-06,-19.75624866,-19.91817287,-19.79039919,-20.13635376,-20.22223056,-19.97512524,-20.50110957,-19.9766984,-19.58091811,-19.64832394,-19.74655344,-19.30892473,-19.09539076,-18.46646368,-19.24007366,-19.13261301,-17.88232293,-17.37645672,-17.40320302,-17.52174678,-16.8763872,-17.579219,-17.35740716,-17.57784114,-17.32677803,-17.30343618,-18.06715779,-17.60964541,-17.15176973,-16.81796417,-17.6379434,-16.6264426,-15.79585101,-17.12481436,-17.23383651,-17.1098957,-19.3123899,-19.86427104,-19.86000381,-19.99308104,-20.83477569,-20.33567175,-20.30169125,-19.22293246,-20.24348382,-20.00145514,-20.35721254,-20.20356385
292,L-1707,8,LINEA DE TRANSMISION,61,Flujo por las Líneas Sentido 2,2024-12-06,-36.33555859,-36.16565342,-35.53970132,-35.23785148,-33.64020688,-33.58558463,-35.36185578,-33.47090853,-33.67773033,-35.79502476,-35.86165464,-33.22862787,-31.11349864,-30.81802326,-35.03604972,-24.74723105,-21.62697934,-22.86023315,-25.81845711,-26.29106709,-27.43020649,-28.15420104,-29.66340053,-29.08304455,-28.07848532,-25.19884796,-25.36174408,-29.32217871,-27.90831211,-30.91183362,-31.39301012,-30.01559644,-34.96414309,-36.48735359,-35.1553935,-31.72408207,-32.27135552,-31.23097353,-32.2109384,-33.43492532,-34.48518499,-34.0724618,-34.78305702,-34.09404489,-35.45672089,-34.87697413,-41.56464794,-41.24765538
295,INT-CHILCA CTM 220,8,LINEA DE TRANSMISION,61,Flujo por las Líneas Sentido 2,2024-12-06,15.42500497,15.34800491,15.34000491,15.29700488,15.36000492,15.31500489,15.3260049,15.27200487,15.57800506,15.56900506,15.64700511,15.66600512,15.59700508,15.38400494,15.02000471,14.98400469,15.40000495,15.72500516,15.7880052,16.04100537,16.05100538,16.00700535,15.9340053,15.87000526,15.88000526,15.87400526,15.85200524,15.90300528,16.02800536,16.03900537,16.39400561,16.13100543,16.2350055,16.37400559,16.43100563,16.3800056,16.66200579,16.68600581,16.69600582,16.75800586,16.87000594,16.8200059,16.58500574,16.41500562,16.31500555,16.35600558,16.31200555,16.28200553
296,L-2312,8,LINEA DE TRANSMISION,61,Flujo por las Líneas Sentido 2,2024-12-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
297,INT-SANTA ROSA 220,8,LINEA DE TRANSMISION,61,Flujo por las Líneas Sentido 2,2024-12-06,225.88951738,213.12035166,207.31967293,201.99830737,202.2222585,199.92925764,200.01721856,198.01723408,200.97882215,203.60992898,213.01594198,206.04467421,221.94699637,231.97466082,245.94630111,246.24263458,265.84058148,271.49638654,278.92163277,284.79292116,292.79850953,296.12321008,300.77250001,299.04433528,292.34938994,290.19411428,284.81224543,288.66959078,300.5249848,300.94849541,303.49127292,302.54016962,309.47974938,308.99168946,305.97746516,302.29668479,324.93923375,335.22662134,332.28618537,329.9021621,326.95333477,321.5110905,312.34082084,296.44910093,278.43175843,263.05385617,247.1982403,236.40675457
298,INT - DERIVACION 220,8,LINEA DE TRANSMISION,61,Flujo por las Líneas Sentido 2,2024-12-06,62.20974742,63.69840903,60.69756559,57.5595883,54.32941718,51.06735549,48.06198403,45.1410085,44.78663545,45.28738343,44.84013601,44.07863644,43.81185046,43.71081444,46.82441736,51.00613119,53.99109929,56.57679924,59.50182321,62.53938228,64.25243481,65.52274694,65.76324906,65.65987304,67.10840651,69.07485576,69.48869609,69.38545638,68.79425736,68.04082042,67.22165361,66.38016663,65.85373783,65.43117309,64.89909964,64.33081413,64.86378253,65.76472207,66.16995659,66.41096418,66.16423422,65.75473902,64.52737818,63.02758067,58.66325845,53.33987921,47.74635659,42.0593817
299,INT - CARAPONGO 220,8,LINEA DE TRANSMISION,61,Flujo por las Líneas Sentido 2,2024-12-06,-147.00514315,-135.61714601,-123.01025653,-127.068693,-146.88892039,-153.24485611,-149.9030639,-143.55662645,-139.06152031,-128.78484669,-123.46305466,-124.74798896,-141.57481911,-149.85551853,-167.17651588,-224.62554651,-249.30961472,-253.16314964,-262.95249663,-264.3001511,-264.91538982,-271.27126667,-275.62109087,-277.60852448,-278.14567598,-284.43204965,-282.49866451,-263.27183171,-287.17936053,-276.94957844,-275.37825786,-275.89843517,-216.92267461,-220.90242363,-216.80150496,-196.40709324,-141.65297083,-157.12878501,-158.52506637,-156.51297716,-156.36504662,-155.16354885,-174.19914806,-195.55760118,-205.14078415,-197.3858252,-173.46489535,-193.11628106
300,L-5022_CS,8,LINEA DE TRANSMISION,61,Flujo por las Líneas Sentido 2,2024-12-06,189.60630692,179.55195323,180.954902,180.97550776,179.9190604,170.82266947,171.08396827,172.47453839,168.55585159,166.75416109,179.63199673,192.91428688,209.02518419,245.1458574,238.83033645,181.31528062,171.85191484,174.90557677,158.58903742,160.74616614,156.51992147,167.10568381,171.99858663,180.98300596,192.75840821,211.92281342,215.07922927,134.85859745,201.02889218,175.04851635,169.54498177,167.36095739,222.76241161,214.74784138,203.85698244,177.41707079,165.36616076,171.01062023,168.4980321,161.91233439,155.53926921,156.24704068,162.22411803,171.27792863,140.4202898,135.1827342,120.94568363,117.60718839
301,L-2146,8,LINEA DE TRANSMISION,61,Flujo por las Líneas Sentido 2,2024-12-06,163.96185413,166.91536846,168.83733102,169.66056043,171.38330383,171.86732793,171.04555827,171.66254819,171.57187781,170.94022265,167.96221959,168.97809185,166.054076,162.2824976,157.34705447,112.06058073,106.45219153,104.88953124,102.92402251,102.84923975,103.17106891,101.33150531,100.26275402,99.30599352,98.23752097,95.73805198,96.17780048,106.86387894,96.84943368,99.9203392,100.68171579,100.79536208,148.13245323,150.01714238,154.12793855,161.32482907,159.17066134,161.45758445,162.15652574,162.2009928,162.26556387,162.26565471,161.99957981,159.81783405,160.68928377,160.33599832,165.79297701,166.99897912
302,L-5021_CS,8,LINEA DE TRANSMISION,61,Flujo por las Líneas Sentido 2,2024-12-06,-25.86937234,-12.86967561,-12.35605741,-11.5557637,-8.78148533,0.79754058,-0.28317178,-1.0585199,2.76975674,3.94160098,-11.90579919,-24.17507904,-43.20180111,-83.08369814,-81.6904292,-69.35980185,-65.49457226,-70.10813133,-55.7536832,-57.98546592,-53.43794684,-65.86012517,-71.81997655,-81.75955874,-94.60166745,-116.26148479,-118.97885833,-28.09030221,-104.25797284,-75.21174755,-68.94811433,-66.65063524,-74.81356607,-64.91900595,-49.92780644,-16.30998867,-6.40747328,-9.77114105,-6.56150296,0.06854121,6.50600226,5.79832139,-0.44410942,-11.6737947,20.05295831,24.93817682,44.61732494,49.15846645
303,L-5004,8,LINEA DE TRANSMISION,61,Flujo por las Líneas Sentido 2,2024-12-06,-113.45112754,-102.56099058,-88.0529665,-87.42903238,-99.55898555,-106.16847737,-95.44159794,-90.84983658,-92.28975962,-89.91236327,-95.72452986,-94.85967835,-108.40623624,-106.84699932,-131.84617398,-80.10072947,-119.9548431,-124.75872582,-141.84929748,-137.38260549,-132.74927904,-134.70282865,-135.77479802,-136.0926182,-137.20345663,-143.50800079,-139.74859226,-130.79226604,-146.31414148,-138.7188824,-136.96345347,-137.61622611,-204.63153987,-203.57082217,-202.27527194,-174.62966956,-186.00402519,-203.36854433,-209.91258615,-208.51681491,-210.07569014,-213.55482391,-221.14053902,-224.23015143,-214.06934804,-207.17334921,-158.79276153,-167.91077212
