"EMPRESA/HORA","KALLPATG1GAS","KALLPATG2GAS","KALLPATG3GAS","KALLPACC1GAS","KALLPACC2GAS","KALLPACC3GAS","KALLPACC12GAS","KALLPACC23GAS","KALLPACC13GAS","KALLPACC123GAS","CHILCA1TG1GAS","CHILCA1TG2GAS","CHILCA1TG3GAS","CHILCA1CC1GAS","CHILCA1CC2GAS","CHILCA1CC3GAS","CHILCA1CC12GAS","CHILCA1CC23GAS","CHILCA1CC13GAS","CHILCA1CC123GAS","AGETG1GAS","AGETG2GAS","MAL2TGN4GAS","MAL3TG5D2","VENT3D2","VENT4D2","VENT3GAS","VENT4GAS","VENTCC3GAS","VENTCC4GAS","VENTCC34GAS","VENTCC3GASFD","VENTCC4GASFD","VENTCC34GASFD","RFILO2TG1D2","RFILO2TG2D2","RFILO2TG3D2","INDEPGAS","OLLEROSTG1GAS","LFLORESTG1GAS","SNTV1R500","SNTV2R500","SNTV3R500","SHCUMMINS","CHILSLZ12R500D2","MOLL123D2","FENIXGT12GAS","FENIXCCGT12GAS","FENIXGT11GAS","FENIXCCGT11GAS","FENIXCCGT11GT12GAS","RECKA TG1  D2","PTOBRVO TG3  D2","PTOBRVO TG1  D2","PTOBRVO TG4  D2","PTOBRVO TG2  D2","FENIXCCGT11GT12D2","CTNEPITG43D2","CTNEPITG42D2","CTNEPITG41D2","RF ETEN TG1  D2","RF ETEN TG2  D2","RF PTO MALDONADO  D2","RF PUCALLPA  D2","MALACAS1 TG 6  GAS","CHILCA2 CCOMB TG41  GAS","CHILCA2 TG41  GAS","CHILINA TG  D2","STA ROSA UTI 6  GAS","STA ROSA UTI 5  D2","STA ROSA WEST TG7  D2 CON H2O","STA ROSA UTI 6  D2","STA ROSA UTI 5  GAS","STA ROSA WEST TG7  GAS CON H2O","STAROSA TG8 GAS","MALACAS3 TG 5  GAS","OLLEROS CCOMB TG1  GAS","FENIX GT12  D2","FENIX GT11  D2","FENIX CCOMB GT12  D2","FENIX CCOMB GT11  D2","LFLORES CCOMB TG1  GAS","OQUENDO TG1  GAS","OQUENDO TV1","OQUENDO TG1  D2","OQUENDO CCOMB TG1  GAS","TUMBES MAK 1  D2","TUMBES MAK 2  D2","REFTALARA TV1TV2FXRFG"
16.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,57871.716,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,69439.554,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,39038.476,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,48515.914,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4659.403,0.000,0.000,0.000,6503.690,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4161.490,0.000,241.721,69811.323
16.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,59503.482,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,69439.554,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,39031.827,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,48515.914,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6503.690,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4161.490,0.000,0.000,69811.323
17.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,57165.745,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,69406.783,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,39026.228,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,48515.914,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6503.690,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4161.490,0.000,0.000,69811.323
17.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,56456.806,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,69636.406,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,39021.329,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,48515.914,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6503.690,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4161.490,0.000,0.000,69811.323
18.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,54208.111,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,69734.833,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,39017.829,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,43184.332,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6503.690,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4161.490,0.000,0.000,69811.323
18.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,56459.661,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,69702.005,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,39015.730,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,48515.914,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6503.690,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4161.490,0.000,0.000,69811.323
19.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,62772.162,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,69800.431,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,39014.680,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,48515.914,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6503.690,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4161.490,0.000,0.000,69811.323
19.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,65491.214,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,69800.431,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,39015.380,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,48515.914,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6503.690,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4161.490,0.000,0.000,69811.323
20.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,63502.736,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,69702.005,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,39017.480,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,48515.914,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6503.690,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4161.490,0.000,0.000,69811.323
20.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,63759.632,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,69669.177,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,39020.629,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,48515.914,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6503.690,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4161.490,0.000,0.000,69811.323
21.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,61999.746,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,69734.833,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,39025.178,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,48515.914,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6503.690,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4161.490,0.000,0.000,69811.323
21.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,61139.843,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,69800.431,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,39030.427,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,48515.914,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6503.690,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4161.490,0.000,0.000,69811.323
22.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,63061.392,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,69767.603,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,39036.376,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,48515.914,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6128.310,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4161.490,0.000,0.000,69811.323
22.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,58810.728,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,69898.858,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,39043.025,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,48515.914,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6503.690,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4161.490,0.000,0.000,69811.323
23.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,55354.133,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,69964.456,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,39050.024,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,48515.914,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6128.310,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4161.490,0.000,0.000,69811.323
23.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,52642.880,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,69964.456,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,38114.875,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,36765.118,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6503.690,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4161.490,0.000,0.000,69811.323
24.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,52123.273,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,69964.456,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,29763.121,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,36765.118,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6128.310,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4161.490,0.000,0.000,69811.323
