"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","SANTA ROSA 1","SANTA ROSA 2","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CTAGROOLMOS","CSSUNNY","CTCASA GRANDE"
11.00,0.20,17.13,0.69,14.00,1.45,7.70,5.80,5.30,1.20,0.40,3.30,20.39,0.88,1.71,15.61,0.00,0.00,22.38,26.49,8.10,0.00,4.80,2.48,17.95,13.85,8.50,13.66,1.40,0.99,14.35,39.77,2.11,27.00,10.00,18.05,31.83,17.76,5.86,0.60,19.51,19.51,19.51,2.40,29.00,10.54,10.00,3.50,10.80,7.54,6.60,2.40,1.66,1.67,18.90,0.00,0.00,0.00,1.00,30.04,45.94,0.46,0.71,30.51,50.62,26.00,0.00,2.00,10.99,6.25,11.00,4.38,23.00
12.00,0.84,17.16,1.91,14.00,1.45,7.70,5.80,5.30,1.20,0.40,3.30,20.39,1.72,4.90,15.61,0.00,0.00,21.54,26.04,8.10,0.00,4.80,2.48,17.95,13.85,8.50,13.66,1.40,4.00,14.36,39.92,2.11,27.00,10.00,18.05,76.51,17.76,14.73,0.60,19.51,19.51,19.51,2.40,28.00,10.54,10.00,3.50,10.80,7.54,6.60,2.40,2.09,2.12,18.90,0.00,0.00,0.00,1.00,31.10,45.82,0.43,0.70,60.34,50.87,25.00,0.00,2.00,38.30,46.41,11.00,31.61,23.00
13.00,2.59,17.28,3.26,14.00,1.45,7.70,5.80,5.30,1.20,0.40,3.30,20.39,3.86,10.31,15.61,0.00,0.00,20.08,26.17,8.10,0.00,4.80,2.48,17.95,13.85,8.50,13.66,1.40,8.46,14.31,39.88,2.11,27.00,10.00,18.05,116.66,17.76,26.29,0.60,19.51,19.51,19.51,2.40,27.00,10.54,10.00,3.50,10.80,7.54,6.60,2.40,2.57,2.71,18.90,0.00,0.00,0.03,1.00,32.26,46.16,0.44,0.79,85.64,51.12,26.00,0.00,2.00,61.83,98.62,11.00,81.69,23.00
14.00,5.11,17.25,5.99,14.00,1.45,7.70,5.80,5.30,1.20,0.40,3.30,20.39,10.32,14.73,15.61,0.00,0.00,18.40,26.50,8.10,0.00,4.80,2.48,17.95,13.85,8.50,13.66,1.40,12.26,14.21,40.17,2.11,27.00,10.00,18.05,140.34,17.76,32.95,0.60,19.51,19.51,19.51,2.40,27.00,10.54,10.00,3.50,10.80,7.54,6.60,2.40,3.06,3.36,18.90,0.00,0.00,0.05,1.00,33.45,46.66,0.47,0.91,100.27,51.86,28.00,0.00,2.00,75.94,165.19,11.00,145.32,23.00
15.00,7.92,17.35,8.64,14.00,1.45,7.70,5.80,5.30,1.20,0.40,3.30,20.39,15.25,17.18,15.61,0.00,0.00,17.57,27.55,8.10,0.00,4.80,2.48,17.95,13.85,8.50,13.66,1.40,14.47,14.06,40.80,2.11,27.00,10.00,18.05,143.67,17.76,35.85,0.60,19.51,19.51,19.51,2.40,27.00,10.54,10.00,3.50,10.80,7.54,6.60,2.40,3.02,3.70,18.90,0.00,0.00,0.06,1.00,35.08,48.04,0.59,1.19,106.51,52.60,29.00,0.00,2.00,79.61,209.11,11.00,184.81,23.00
16.00,10.12,17.06,10.50,14.00,1.45,7.70,5.80,5.30,1.20,0.40,3.30,20.39,17.38,18.12,15.61,0.00,0.00,17.01,28.85,8.10,0.00,4.80,2.48,17.95,13.85,8.50,13.66,1.40,15.28,14.08,42.14,2.11,27.00,10.00,18.05,144.08,17.76,37.28,0.60,19.51,19.51,19.51,2.40,27.00,10.54,10.00,3.50,10.80,7.54,6.60,2.40,2.81,3.95,18.90,0.00,0.00,0.09,1.00,36.85,49.71,0.73,1.52,109.51,55.02,31.00,0.10,2.00,79.99,231.38,11.00,198.31,23.00
17.00,11.84,16.88,12.38,14.00,1.45,7.70,5.80,5.30,1.20,0.40,3.30,20.39,18.38,18.57,15.61,0.00,0.00,16.57,31.28,8.10,0.00,4.80,2.48,17.95,13.85,8.50,13.66,1.40,15.69,14.25,44.21,2.11,27.00,10.00,18.05,144.33,17.76,38.12,0.60,19.51,19.51,19.51,1.20,26.00,10.54,10.00,3.50,10.80,7.54,6.60,1.20,2.57,3.93,18.90,0.00,0.00,0.44,1.00,39.94,50.01,1.04,1.88,111.16,57.45,33.00,0.20,2.00,80.00,241.81,11.00,203.50,23.00
18.00,13.38,15.88,14.02,14.00,1.45,7.70,5.80,5.30,1.20,0.40,3.30,20.39,18.43,18.68,15.61,0.00,0.00,16.16,34.08,8.10,0.00,4.80,2.48,17.95,13.85,8.50,13.66,1.40,15.85,14.61,46.88,2.11,27.00,10.00,18.05,144.46,17.76,38.49,0.60,19.51,19.51,19.51,1.20,25.00,10.54,10.00,3.50,10.00,7.54,6.50,1.20,2.33,3.83,18.90,0.00,0.00,0.60,1.00,43.47,49.84,1.41,2.25,111.94,63.36,34.00,0.20,2.00,80.00,248.01,11.00,204.00,23.00
19.00,15.06,14.92,15.48,14.00,1.45,7.70,5.80,5.30,1.20,0.40,3.30,20.39,18.09,18.52,15.61,0.00,0.00,15.36,38.75,8.10,0.00,4.80,2.48,17.95,13.85,8.50,13.66,1.40,15.86,15.17,50.17,2.11,27.00,10.00,18.05,144.48,17.76,38.84,0.60,19.51,19.51,19.51,1.20,24.00,10.54,10.00,3.50,10.00,7.54,6.50,1.20,2.10,3.79,18.90,0.00,0.00,0.74,1.00,49.08,52.81,1.90,2.78,112.33,69.28,36.00,0.30,2.00,80.00,251.05,11.00,204.00,23.00
20.00,16.34,14.85,16.72,14.00,1.45,7.70,5.80,5.30,1.20,0.40,3.30,20.39,18.32,18.54,15.61,0.00,0.00,14.43,44.05,8.10,0.00,4.80,2.48,17.95,13.85,8.50,13.66,1.40,15.89,15.67,53.50,2.11,27.00,10.00,18.05,144.48,17.76,39.10,0.60,19.51,19.51,19.51,1.20,25.00,10.54,10.00,3.50,10.00,7.54,6.50,1.20,1.88,3.77,18.90,0.00,0.00,0.83,1.00,55.39,56.82,2.44,3.36,112.53,75.53,39.00,0.30,2.00,80.00,252.08,11.00,204.00,23.00
21.00,17.29,14.63,17.73,14.00,1.45,7.70,5.80,5.30,1.10,0.40,3.30,20.39,18.57,18.58,15.61,0.00,0.00,14.01,49.47,7.80,0.00,4.80,2.48,17.95,13.85,8.50,13.66,1.40,15.92,16.11,56.87,2.11,27.00,10.00,18.05,144.45,17.76,39.24,0.60,19.51,19.51,19.51,1.20,31.00,10.54,10.00,3.50,10.00,7.54,6.50,1.20,1.83,3.36,18.90,0.00,0.00,0.90,1.00,59.49,61.19,2.94,4.19,112.62,81.78,44.00,0.30,2.00,80.00,252.37,11.00,204.00,23.00
22.00,17.79,14.98,18.24,14.00,1.45,7.70,5.80,5.30,1.10,0.40,3.30,20.39,18.44,18.54,15.61,0.00,0.00,13.76,54.92,7.70,0.00,4.80,2.48,17.95,13.85,8.50,13.66,1.40,15.96,16.36,59.26,2.11,27.00,10.00,18.05,144.34,17.76,39.26,0.60,19.51,19.51,19.51,1.20,41.00,10.54,10.00,3.50,10.00,7.54,6.50,1.20,1.83,2.82,18.90,0.00,0.00,0.92,1.00,62.86,65.68,3.41,5.11,112.54,85.36,51.00,0.40,2.00,80.00,252.40,11.00,204.00,23.00
23.00,17.79,14.81,18.26,14.00,1.45,7.70,5.80,5.30,1.10,0.40,3.30,20.39,18.10,18.54,15.61,0.00,0.00,14.67,59.42,8.20,0.00,4.80,2.48,17.95,13.85,8.50,13.66,1.40,15.98,16.42,60.68,2.11,27.00,10.00,18.05,135.23,17.76,39.10,0.60,19.51,19.51,19.51,1.20,52.00,10.54,10.00,3.50,10.00,7.54,6.50,1.20,1.81,2.66,18.90,0.00,0.00,0.91,1.00,65.46,68.05,3.82,5.86,112.34,88.94,60.00,0.40,2.00,80.00,252.22,11.00,204.00,23.00
24.00,17.70,14.64,18.10,14.00,1.45,7.70,5.80,5.30,1.10,0.40,3.30,20.39,17.38,18.62,15.61,0.00,0.00,15.97,63.60,8.10,0.00,4.80,2.48,17.95,13.85,8.50,13.66,1.40,15.99,16.49,61.75,2.11,27.00,10.00,18.05,140.91,17.76,38.96,0.60,19.51,19.51,19.51,1.20,65.00,10.54,10.00,3.50,10.00,7.54,6.50,1.20,1.80,2.64,18.90,0.00,0.00,0.93,1.00,67.81,69.71,4.21,6.57,112.06,91.45,71.00,0.40,2.00,80.00,252.30,11.00,204.00,23.00
25.00,17.34,14.28,17.58,14.00,1.45,7.70,5.80,5.30,1.10,0.40,3.30,20.39,17.30,18.64,15.61,0.00,0.00,16.80,66.09,8.10,0.00,4.80,2.48,17.95,13.85,8.50,13.66,1.40,16.00,16.55,62.48,2.11,27.00,10.00,18.05,143.77,17.76,38.80,0.60,19.51,19.51,19.51,1.20,78.00,10.54,10.00,3.50,10.00,7.54,6.50,1.20,2.05,2.47,18.90,0.00,0.00,0.92,1.00,68.51,70.28,4.41,7.06,111.79,93.96,81.00,0.40,2.00,80.00,252.38,11.00,203.98,23.00
26.00,16.34,14.09,16.51,14.00,1.45,7.70,5.80,5.30,1.10,0.40,3.30,20.39,17.85,18.57,15.61,0.00,0.00,17.47,68.02,8.10,0.00,4.80,2.48,17.95,13.85,8.50,13.66,1.40,15.99,16.47,62.53,2.11,27.00,10.00,18.05,144.42,17.76,38.70,0.60,19.51,19.51,19.51,1.20,92.00,10.54,10.00,3.50,10.00,7.54,6.50,1.20,2.39,2.26,18.90,0.00,0.00,0.92,1.00,68.68,70.50,4.55,7.48,111.67,95.25,91.00,0.30,2.00,79.98,252.40,11.00,203.81,23.00
27.00,14.89,12.67,15.28,14.00,1.45,7.70,5.80,5.30,1.10,0.40,3.30,20.39,18.32,18.61,15.61,0.00,0.00,17.25,68.68,8.10,0.00,4.80,2.48,17.95,13.85,8.50,13.66,1.40,15.97,16.24,61.89,2.11,27.00,10.00,18.05,144.48,17.76,38.60,0.60,19.51,19.51,19.51,1.20,103.00,10.54,10.00,3.50,10.80,7.54,6.50,1.20,3.80,3.98,18.90,0.00,0.00,0.92,1.00,68.79,70.43,4.64,7.69,111.71,96.53,101.00,0.20,2.00,79.88,252.34,11.00,203.22,23.00
28.00,13.05,13.03,14.07,14.00,1.45,7.70,5.80,5.30,1.10,0.40,3.30,20.39,18.33,18.65,15.61,0.00,0.00,16.74,68.92,8.10,0.00,4.80,2.48,17.95,13.85,8.50,13.66,1.40,15.97,15.92,61.12,2.11,27.00,10.00,18.05,144.48,17.76,38.23,0.60,19.51,19.51,19.51,1.20,113.00,10.54,10.00,3.50,10.80,7.54,6.50,1.20,5.58,6.35,18.90,0.00,0.00,0.77,1.00,68.89,70.27,4.71,7.82,111.13,95.70,111.00,0.20,2.00,79.68,249.47,11.00,202.42,23.00
29.00,11.52,13.98,12.49,14.00,1.45,7.70,5.80,5.30,1.10,0.40,3.30,20.39,17.85,18.46,15.61,0.00,0.00,16.39,69.16,8.10,0.00,4.80,2.48,17.95,13.85,8.50,13.66,1.40,15.83,15.53,60.22,2.11,27.00,10.00,18.05,144.34,17.76,37.28,0.60,19.51,19.51,19.51,1.20,119.00,10.54,10.00,3.50,10.80,7.54,6.50,1.20,7.09,7.75,18.90,0.00,0.00,0.75,1.00,68.25,69.52,4.52,7.60,109.69,94.87,118.00,0.10,2.00,79.33,241.56,11.00,201.41,23.00
30.00,10.28,14.20,10.59,14.00,1.45,7.70,5.80,5.30,1.10,0.40,3.30,20.39,16.91,18.11,15.61,0.00,0.00,16.10,69.40,8.10,0.00,4.80,2.48,17.95,13.85,8.50,13.66,1.40,15.45,15.16,59.29,2.11,27.00,10.00,18.05,143.57,17.76,35.37,0.60,19.51,19.51,19.51,1.20,122.00,10.54,10.00,3.50,10.80,7.54,6.60,1.20,8.52,8.83,18.90,0.00,0.00,0.70,1.00,67.37,68.58,4.24,7.26,107.11,92.98,121.00,0.10,2.00,79.04,234.37,11.00,197.53,23.00
31.00,8.35,14.66,8.97,14.00,1.45,7.70,5.80,5.30,1.10,0.40,3.30,20.39,15.46,17.44,15.61,0.00,0.00,15.52,69.36,8.10,0.00,4.80,2.48,17.95,13.85,8.50,13.66,1.40,14.56,14.82,58.31,2.11,27.00,10.00,18.05,141.71,17.76,32.97,0.60,19.51,19.51,19.51,1.20,124.00,10.54,10.00,3.50,10.80,7.54,6.60,1.20,9.37,9.48,18.90,0.00,0.00,0.59,1.00,65.62,66.70,3.98,6.76,102.02,91.09,125.00,0.10,2.00,77.74,236.68,11.00,182.44,23.00
32.00,5.49,14.35,6.18,14.00,1.45,7.70,5.80,5.30,1.10,0.40,3.30,20.39,13.48,16.29,15.61,0.00,0.00,14.85,69.22,8.10,0.00,4.80,2.48,17.95,13.85,8.50,13.66,1.40,13.19,14.46,57.12,2.11,27.00,10.00,18.05,125.90,17.76,28.89,0.60,19.51,19.51,19.51,1.20,125.00,10.54,10.00,3.50,10.80,7.54,6.60,1.20,10.04,9.99,18.90,0.00,0.00,0.43,1.00,63.58,64.52,3.74,6.20,93.19,88.80,128.00,0.10,2.00,69.03,247.13,11.00,152.57,23.00
33.00,2.79,14.30,3.76,14.00,1.45,7.70,5.80,5.30,1.10,0.40,3.30,20.39,5.43,13.74,15.61,0.00,0.00,14.24,69.01,8.10,0.00,4.80,2.48,17.95,13.85,8.50,13.66,1.40,10.59,14.10,55.71,2.11,27.00,10.00,18.05,91.85,17.76,21.17,0.60,19.51,19.51,19.51,1.20,126.00,10.54,10.00,3.50,10.80,7.54,6.60,1.20,9.50,9.52,18.90,0.00,0.00,0.37,1.00,63.12,64.84,3.42,5.75,74.54,86.51,131.00,0.10,2.00,50.86,226.89,11.00,97.53,23.00
34.00,1.03,13.85,1.96,14.00,1.45,7.70,5.80,5.30,1.10,0.40,3.30,20.39,0.24,8.97,15.61,0.00,0.00,13.66,68.78,8.10,0.00,4.80,2.48,17.95,13.85,8.50,13.66,1.40,5.48,13.79,54.61,2.11,27.00,10.00,18.05,49.15,17.76,11.70,0.60,19.51,19.51,19.51,1.20,127.00,10.54,10.00,3.50,10.80,7.54,6.60,1.20,8.56,8.72,18.90,0.00,0.00,0.26,1.00,63.19,66.01,3.09,5.33,43.36,83.61,133.00,0.00,2.00,24.23,89.53,11.00,37.08,23.00
35.00,0.21,13.47,0.47,14.00,1.45,7.70,5.80,5.30,1.10,0.40,3.30,20.39,0.00,4.00,15.61,0.00,0.00,13.17,69.36,8.10,0.00,4.80,2.48,17.95,13.85,8.50,13.66,1.40,1.24,13.53,53.82,2.11,27.00,10.00,18.05,15.69,17.76,4.14,0.60,19.51,19.51,19.51,1.20,127.00,10.54,10.00,3.50,10.80,7.54,6.60,1.20,7.94,8.17,18.90,0.00,0.00,0.09,1.00,62.35,65.38,2.80,4.60,13.29,80.72,133.00,0.00,2.00,8.11,2.14,11.00,3.04,23.00
36.00,0.04,12.68,0.06,14.00,1.45,7.70,5.80,5.30,1.10,0.40,3.30,20.39,0.00,1.22,15.61,0.00,0.00,12.70,70.22,8.10,0.00,15.61,2.48,17.95,13.85,8.50,13.66,1.40,0.12,13.36,52.49,2.11,27.00,10.00,18.05,3.60,17.76,0.83,0.60,19.51,19.51,19.51,1.20,126.00,10.54,10.00,3.50,10.80,7.54,6.60,1.20,7.43,7.71,18.90,0.00,0.00,0.04,1.00,61.20,64.15,2.54,3.77,2.53,77.53,130.00,0.00,2.00,2.07,0.03,11.00,0.02,23.00
37.00,0.00,12.80,0.00,14.00,1.45,7.70,5.80,5.30,1.10,0.40,3.30,20.39,0.00,0.00,15.61,0.00,0.00,12.08,68.69,8.10,0.00,15.61,2.48,17.95,13.85,8.50,13.66,1.40,0.00,13.27,50.63,2.11,27.00,10.00,18.05,0.00,17.76,0.00,0.60,19.51,19.51,19.51,1.20,125.00,10.54,10.00,3.50,10.80,7.54,6.60,1.20,7.05,7.29,18.90,0.00,0.00,0.00,1.00,59.66,66.44,2.40,3.56,0.00,74.33,125.00,0.00,2.00,0.00,0.00,11.00,0.00,23.00
38.00,0.00,13.95,0.00,14.00,1.45,7.70,5.80,5.30,1.10,0.40,3.30,20.39,0.00,0.00,15.61,0.00,0.00,11.41,66.36,8.20,0.00,15.61,2.48,17.95,13.85,8.50,13.66,1.40,0.00,13.14,49.18,2.11,27.00,10.00,18.05,0.00,17.76,0.00,0.60,19.51,19.51,19.51,1.20,122.00,10.54,10.00,3.50,10.80,7.54,6.60,1.20,6.71,6.89,18.90,0.00,0.00,0.00,1.00,57.98,69.91,2.29,3.56,0.00,71.87,116.00,0.00,2.00,0.00,0.00,11.00,0.00,23.00
39.00,0.00,13.77,0.00,14.00,1.45,7.70,5.80,5.30,1.10,0.40,3.30,20.39,0.00,0.00,15.61,0.00,0.00,10.76,60.76,8.10,0.00,15.61,2.48,17.95,13.85,8.50,13.66,1.40,0.00,12.98,48.16,2.11,27.00,10.00,18.05,0.00,17.76,0.00,0.60,19.51,19.51,19.51,1.20,115.00,10.54,10.00,3.50,10.80,7.54,6.60,1.20,5.47,5.33,18.90,0.00,0.00,0.00,1.00,57.42,72.32,2.38,3.59,0.00,69.41,105.00,0.00,2.00,0.00,0.00,11.00,0.00,23.00
40.00,0.00,12.08,0.00,14.00,1.45,7.70,5.80,5.30,1.10,0.40,3.30,20.39,0.00,0.00,15.61,0.00,0.00,10.12,54.06,8.10,0.00,15.61,2.48,17.95,13.85,8.50,13.66,1.40,0.00,12.86,46.59,2.11,27.00,10.00,18.05,0.00,17.76,0.00,0.60,19.51,19.51,19.51,1.20,106.00,10.54,10.00,3.50,10.80,7.54,6.60,1.20,3.92,3.38,18.90,0.00,0.00,0.00,1.00,57.24,74.37,2.52,3.64,0.00,67.45,92.00,0.00,2.00,0.00,0.00,11.00,0.00,23.00
41.00,0.00,12.63,0.00,14.00,1.45,7.70,5.80,5.30,1.10,0.40,3.30,20.39,0.00,0.00,15.61,0.00,0.00,9.14,48.73,8.10,0.00,15.61,2.48,17.95,13.85,8.50,13.66,1.40,0.00,12.77,44.49,2.11,27.00,10.00,18.05,0.00,17.76,0.00,0.60,19.51,19.51,19.51,1.20,93.00,10.54,10.00,3.50,10.80,7.54,6.60,1.20,2.75,2.11,18.90,0.00,0.00,0.00,1.00,56.70,74.91,2.49,3.35,0.00,65.48,79.00,0.00,2.00,0.00,0.00,11.00,0.00,23.00
42.00,0.00,12.98,0.00,14.00,1.45,7.70,5.80,5.30,1.10,0.40,3.30,20.39,0.00,0.00,15.61,0.00,0.00,8.04,43.87,8.10,0.00,15.61,2.48,17.95,13.85,8.50,13.66,1.40,0.00,12.65,42.58,2.11,27.00,10.00,18.05,0.00,17.76,0.00,0.60,19.51,19.51,19.51,1.20,77.00,10.54,10.00,3.50,10.80,7.54,6.60,1.20,1.72,1.07,18.90,0.00,0.00,0.00,1.00,56.05,74.94,2.39,2.93,0.00,63.87,65.00,0.00,2.00,0.00,0.00,11.00,0.00,23.00
43.00,0.00,12.94,0.00,14.00,1.45,7.70,5.80,5.30,1.10,0.40,3.30,20.39,0.00,0.00,15.61,0.00,0.00,7.22,40.21,8.10,0.00,15.61,2.48,17.95,13.85,8.50,13.66,1.40,0.00,12.50,40.84,2.11,27.00,10.00,18.05,0.00,17.76,0.00,0.60,19.51,19.51,19.51,1.20,64.00,10.54,10.00,3.50,10.80,7.54,6.60,1.20,1.25,0.75,18.90,0.00,0.00,0.00,1.00,57.39,75.00,2.32,2.79,0.00,62.26,54.00,0.00,2.00,0.00,0.00,11.00,0.00,23.00
